estado,grupo,producto_normalizado,match_score,nb_categoria,nb_codigo,nb_id_fabricante,nb_nombre,nb_marca,nb_brand_key,nb_precio_ars,nb_stock,cg_fuente,cg_cate,cg_nombre,cg_marca,cg_precio_ars,cg_disponible,cg_url,diferencia_ars,diferencia_pct
solo_compragamer,mothers,mothers|ASUS|H610M|S1700|PRIME|H610M|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS PRIME H610M-K DDR5 S1700,Asus,114900.0,True,https://compragamer.com/producto/Mother_ASUS_PRIME_H610M_K_DDR5_S1700_19107?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|H810M||PRIME|H810M|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS Prime H810M-K LGA1851 DDR5,Asus,145350.0,True,https://compragamer.com/producto/Mother_ASUS_Prime_H810M_K_LGA1851_DDR5_20153?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|TUF|A620AM|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother ASUS TUF GAMING A620AM-PLUS AM5 DDR5,Asus,192000.0,True,https://compragamer.com/producto/Mother_ASUS_TUF_GAMING_A620AM_PLUS_AM5_DDR5_18989?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|TUF|B650EM,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother ASUS TUF B650EM-PLUS WIFI,Asus,314300.0,True,https://compragamer.com/producto/Mother_ASUS_TUF_B650EM_PLUS_WIFI_18497?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870E|AM5|ROG|CROSSHAIR|X870E|HERO|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother ASUS ROG CROSSHAIR X870E HERO DDR5 AM5  BULK - OUTLET,Asus,1125600.0,True,https://compragamer.com/producto/Mother_ASUS_ROG_CROSSHAIR_X870E_HERO_DDR5_AM5_BULK_OUTLET_19800?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870E|AM5|ROG|STRIX|X870E|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother ASUS ROG STRIX X870E-E GAMING WIFI DDR5 AM5,Asus,920900.0,True,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_X870E_E_GAMING_WIFI_DDR5_AM5_16444?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870|AM5|PRIME|X870|AM5|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother ASUS PRIME X870-P WIFI DDR5 AM5  BULK - OUTLET,Asus,361400.0,True,https://compragamer.com/producto/Mother_ASUS_PRIME_X870_P_WIFI_DDR5_AM5_BULK_OUTLET_19815?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870|AM5|ROG|STRIX|X870|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother ASUS ROG STRIX X870-A GAMING WIFI DDR5 AM5,Asus,586100.0,True,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_X870_A_GAMING_WIFI_DDR5_AM5_16443?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870|AM5|TUF|X870|AM5|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother ASUS TUF GAMING X870-PLUS WIFI DDR5 AM5  BULK - OUTLET,Asus,452310.0,True,https://compragamer.com/producto/Mother_ASUS_TUF_GAMING_X870_PLUS_WIFI_DDR5_AM5_BULK_OUTLET_19809?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|Z590||Z590|GUNDAM|EDITION|11TH|GEN,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS Z590 GUNDAM EDITION WIFI  11th gen s1200,Asus,362750.0,True,https://compragamer.com/producto/Mother_ASUS_Z590_GUNDAM_EDITION_WIFI_11th_gen_s1200_12469?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||PRIME|Z890|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS PRIME Z890-P WIFI LGA1851 DDR5,Asus,406060.0,True,https://compragamer.com/producto/Mother_ASUS_PRIME_Z890_P_WIFI_LGA1851_DDR5_16899?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||ROG|MAXIMUS|Z890|HERO|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS ROG MAXIMUS Z890 HERO LGA1851,Asus,1213250.0,True,https://compragamer.com/producto/Mother_ASUS_ROG_MAXIMUS_Z890_HERO_LGA1851_16940?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||ROG|STRIX|Z890|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS ROG STRIX Z890-A GAMING WIFI LGA1851,Asus,693950.0,True,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_Z890_A_GAMING_WIFI_LGA1851_16892?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||ROG|STRIX|Z890|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS ROG STRIX Z890-E GAMING WIFI LGA1851,Asus,853000.0,True,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_Z890_E_GAMING_WIFI_LGA1851_16893?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||ROG|STRIX|Z890|LGA1851|BULK,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS ROG STRIX Z890-F GAMING WIFI LGA1851  BULK - OUTLET,Asus,743400.0,True,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_Z890_F_GAMING_WIFI_LGA1851_BULK_OUTLET_19805?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||Z890|AYW|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother ASUS Z890 AYW GAMING WIFI W LGA1851,Asus,384970.0,True,https://compragamer.com/producto/Mother_ASUS_Z890_AYW_GAMING_WIFI_W_LGA1851_17502?cate=49,-,-
solo_compragamer,mothers,mothers|BIOSTAR|B550MH|AM4|D4|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Biostar B550MH AM4 D4  BULK - OUTLET,Biostar,103150.0,True,https://compragamer.com/producto/Mother_Biostar_B550MH_AM4_D4_BULK_OUTLET_19811?cate=26,-,-
solo_compragamer,mothers,mothers|GIGABYTE|AM1|E6010N|PROCESADOR|E1|6010|INCLUIDO,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Gigabyte AM1 E6010N Procesador E1-6010 incluido  BULK - OUTLET,Gigabyte,60850.0,True,https://compragamer.com/producto/Mother_Gigabyte_AM1_E6010N_Procesador_E1_6010_incluido_BULK_OUTLET_19813?cate=26,-,-
solo_compragamer,mothers,mothers|GIGABYTE|B760M|S1700|B760M|AORUS|ELITE|AX|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Gigabyte B760M AORUS ELITE AX S1700,Gigabyte,291850.0,True,https://compragamer.com/producto/Mother_Gigabyte_B760M_AORUS_ELITE_AX_S1700_20162?cate=49,-,-
solo_compragamer,mothers,mothers|GIGABYTE|B860I|S1851|B860I|AORUS|ICE|S1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Gigabyte B860I AORUS PRO ICE S1851,Gigabyte,357550.0,True,https://compragamer.com/producto/Mother_Gigabyte_B860I_AORUS_PRO_ICE_S1851_20163?cate=49,-,-
solo_compragamer,mothers,mothers|GIGABYTE|B860M|S1851|B860M|AORUS|ELITE|6E|ICE,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Gigabyte B860M AORUS ELITE WIFI 6E ICE S1851,Gigabyte,324650.0,True,https://compragamer.com/producto/Mother_Gigabyte_B860M_AORUS_ELITE_WIFI_6E_ICE_S1851_20164?cate=49,-,-
solo_compragamer,mothers,mothers|GIGABYTE|H470M||H470M|SOCKET|1200|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Gigabyte H470M H DDR4 Socket 1200  BULK - OUTLET,Gigabyte,91800.0,True,https://compragamer.com/producto/Mother_Gigabyte_H470M_H_DDR4_Socket_1200_BULK_OUTLET_19792?cate=49,-,-
solo_compragamer,mothers,mothers|GIGABYTE|X870E|AM5|X870E|AERO|X3D|WOOD|ICE,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Gigabyte X870E AERO X3D WOOD WIFI 7 ICE AM5,Gigabyte,632000.0,True,https://compragamer.com/producto/Mother_Gigabyte_X870E_AERO_X3D_WOOD_WIFI_7_ICE_AM5_20209?cate=26,-,-
solo_compragamer,mothers,mothers|GIGABYTE|X870E|AM5|X870E|AORUS|XTREME|AI|TOP,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Gigabyte X870E AORUS XTREME AI TOP AM5,Gigabyte,1540100.0,True,https://compragamer.com/producto/Mother_Gigabyte_X870E_AORUS_XTREME_AI_TOP_AM5_20158?cate=26,-,-
solo_compragamer,mothers,mothers|GIGABYTE|X870I|AM5|X870I|AORUS|ICE|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Gigabyte X870I AORUS PRO ICE AM5,Gigabyte,461900.0,True,https://compragamer.com/producto/Mother_Gigabyte_X870I_AORUS_PRO_ICE_AM5_20159?cate=26,-,-
solo_compragamer,mothers,mothers|GIGABYTE|X870M|AM5|X870M|AORUS|ELITE|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Gigabyte X870M AORUS ELITE WIFI 7 AM5,Gigabyte,374900.0,True,https://compragamer.com/producto/Mother_Gigabyte_X870M_AORUS_ELITE_WIFI_7_AM5_20160?cate=26,-,-
solo_compragamer,mothers,mothers|GIGABYTE|X870M|AM5|X870M|AORUS|ELITE|ICE|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother Gigabyte X870M AORUS ELITE WIFI 7 ICE AM5,Gigabyte,378750.0,True,https://compragamer.com/producto/Mother_Gigabyte_X870M_AORUS_ELITE_WIFI_7_ICE_AM5_20161?cate=26,-,-
solo_compragamer,mothers,mothers|GIGABYTE|Z890I|S1851|Z890I|AORUS|ULTRA|S1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Gigabyte Z890I AORUS ULTRA S1851,Gigabyte,531400.0,True,https://compragamer.com/producto/Mother_Gigabyte_Z890I_AORUS_ULTRA_S1851_20165?cate=49,-,-
solo_compragamer,mothers,mothers|GIGABYTE|Z890M|S1851|Z890M|AORUS|ELITE|ICE|S1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother Gigabyte Z890M AORUS ELITE WIFI 7 ICE S1851,Gigabyte,415500.0,True,https://compragamer.com/producto/Mother_Gigabyte_Z890M_AORUS_ELITE_WIFI_7_ICE_S1851_20166?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|A520M|AM4|A520M|AM4,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI A520M-A PRO DDR4 AM4,MSI,77700.0,True,https://compragamer.com/producto/Mother_MSI_A520M_A_PRO_DDR4_AM4_10900?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B760M|S1700|B760M|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI B760M GAMING PLUS WIFI DDR5 S1700,MSI,245000.0,True,https://compragamer.com/producto/Mother_MSI_B760M_GAMING_PLUS_WIFI_DDR5_S1700_15731?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B760M|S1700|B760M|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI B760M-E PRO S1700 DDR5,MSI,149500.0,True,https://compragamer.com/producto/Mother_MSI_B760M_E_PRO_S1700_DDR5_15910?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B760M|S1700|B760M|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI PRO B760M-P DDR5 S1700,MSI,202850.0,True,https://compragamer.com/producto/Mother_MSI_PRO_B760M_P_DDR5_S1700_17074?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B760M|S1700|B760M|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI B760M-A PRO S1700 DDR5 WIFI,MSI,237950.0,True,https://compragamer.com/producto/Mother_MSI_B760M_A_PRO_S1700_DDR5_WIFI_19280?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B840M||B840M|WIFI6E,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B840M-P PRO WIFI6E,MSI,216000.0,True,https://compragamer.com/producto/Mother_MSI_B840M_P_PRO_WIFI6E_18491?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B840||B840,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B840 GAMING PLUS WIFI,MSI,252500.0,True,https://compragamer.com/producto/Mother_MSI_B840_GAMING_PLUS_WIFI_20092?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B840||B840|EVO|WIFI6E,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI PRO B840-S EVO WIFI6E,MSI,236950.0,True,https://compragamer.com/producto/Mother_MSI_PRO_B840_S_EVO_WIFI6E_20148?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850M|AM5|B850M|6E|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B850M GAMING PLUS WIFI 6E AM5 DDR5,MSI,297250.0,True,https://compragamer.com/producto/Mother_MSI_B850M_GAMING_PLUS_WIFI_6E_AM5_DDR5_18540?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850M|AM5|B850M|6E|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B850M GAMING PRO WIFI 6E AM5 DDR5,MSI,304300.0,True,https://compragamer.com/producto/Mother_MSI_B850M_GAMING_PRO_WIFI_6E_AM5_DDR5_19264?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850M|AM5|B850M|6E|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B850M GAMING WIFI 6E AM5 DDR5,MSI,244450.0,True,https://compragamer.com/producto/Mother_MSI_B850M_GAMING_WIFI_6E_AM5_DDR5_19275?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850M|AM5|B850M|GEN4|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B850M-B PRO GEN4 AM5,MSI,168900.0,True,https://compragamer.com/producto/Mother_MSI_B850M_B_PRO_GEN4_AM5_19278?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850M||B850M,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B850M-P PRO WIFI,MSI,217050.0,True,https://compragamer.com/producto/Mother_MSI_B850M_P_PRO_WIFI_20099?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850|AM5|B850|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B850 GAMING PLUS WIFI AM5 DDR5,MSI,337400.0,True,https://compragamer.com/producto/Mother_MSI_B850_GAMING_PLUS_WIFI_AM5_DDR5_17075?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850|AM5|MAG|B850|TOMAHAWK|AM5,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI MAG B850 TOMAHAWK WIFI AM5,MSI,405600.0,True,https://compragamer.com/producto/Mother_MSI_MAG_B850_TOMAHAWK_WIFI_AM5_20220?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850||B850|WIFI6E,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B850-S PRO WIFI6E,MSI,314150.0,True,https://compragamer.com/producto/Mother_MSI_B850_S_PRO_WIFI6E_19284?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850||B850|WIFI6E,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI PRO B850-S WIFI6E,MSI,295550.0,True,https://compragamer.com/producto/Mother_MSI_PRO_B850_S_WIFI6E_20107?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B850||B850|WIFI7,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI B850-P PRO WIFI7,MSI,329700.0,True,https://compragamer.com/producto/Mother_MSI_B850_P_PRO_WIFI7_19276?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B860M||B860M|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI B860M GAMING PLUS WIFI LGA1851 DDR5,MSI,311550.0,True,https://compragamer.com/producto/Mother_MSI_B860M_GAMING_PLUS_WIFI_LGA1851_DDR5_17190?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B860M||B860M|LGA1851|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI B860M GAMING PLUS WIFI LGA1851 DDR5  BULK - OUTLET,MSI,278700.0,True,https://compragamer.com/producto/Mother_MSI_B860M_GAMING_PLUS_WIFI_LGA1851_DDR5_BULK_OUTLET_19721?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B860||B860|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI B860 GAMING PLUS WIFI LGA1851 DDR5,MSI,331550.0,True,https://compragamer.com/producto/Mother_MSI_B860_GAMING_PLUS_WIFI_LGA1851_DDR5_17189?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B860||MAG|B860|TOMAHAWK|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI MAG B860 TOMAHAWK WIFI LGA1851 DDR5,MSI,411000.0,True,https://compragamer.com/producto/Mother_MSI_MAG_B860_TOMAHAWK_WIFI_LGA1851_DDR5_17191?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|H610M|S1700|H610M|S1700,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI PRO H610M-S DDR5 S1700,MSI,100450.0,True,https://compragamer.com/producto/Mother_MSI_PRO_H610M_S_DDR5_S1700_17549?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|H810M||H810M,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI H810M-E PRO,MSI,153350.0,True,https://compragamer.com/producto/Mother_MSI_H810M_E_PRO_20097?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|H810M||H810M|LGA1851,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI H810M-B LGA1851 DDR5,MSI,180650.0,True,https://compragamer.com/producto/Mother_MSI_H810M_B_LGA1851_DDR5_19282?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|X870E||MAG|X870E|MAX,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI MAG X870E GAMING MAX WIFI,MSI,392850.0,True,https://compragamer.com/producto/Mother_MSI_MAG_X870E_GAMING_MAX_WIFI_20094?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|X870E||MAG|X870E|TOMAHAWK|BULK|OUTLET,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI MAG X870E TOMAHAWK WIFI DDR5   BULK - OUTLET,MSI,506000.0,True,https://compragamer.com/producto/Mother_MSI_MAG_X870E_TOMAHAWK_WIFI_DDR5_BULK_OUTLET_19724?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|X870E||MAG|X870E|TOMAHAWK|MAX|PZ,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI MAG X870E TOMAHAWK MAX WIFI PZ,MSI,543850.0,True,https://compragamer.com/producto/Mother_MSI_MAG_X870E_TOMAHAWK_MAX_WIFI_PZ_20102?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|X870E||MEG|X870E|ACE|MAX,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI MEG X870E ACE MAX,MSI,1113850.0,True,https://compragamer.com/producto/Mother_MSI_MEG_X870E_ACE_MAX_20096?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|X870E||MPG|X870E|CARBON,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI MPG X870E CARBON WIFI DDR5,MSI,870450.0,True,https://compragamer.com/producto/Mother_MSI_MPG_X870E_CARBON_WIFI_DDR5_19279?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|X870E||X870E,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI X870E GAMING PLUS WIFI,MSI,452250.0,True,https://compragamer.com/producto/Mother_MSI_X870E_GAMING_PLUS_WIFI_19273?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|X870||X870,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI PRO X870-P WIFI,MSI,374200.0,True,https://compragamer.com/producto/Mother_MSI_PRO_X870_P_WIFI_20101?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|X870||X870,-,-,-,-,-,-,-,-,-,compragamer_mothers_amd,26.0,Mother MSI X870 GAMING PLUS WIFI,MSI,400350.0,True,https://compragamer.com/producto/Mother_MSI_X870_GAMING_PLUS_WIFI_20108?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|Z890||MAG|Z890|TOMAHAWK,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI MAG Z890 TOMAHAWK WIFI,MSI,470600.0,True,https://compragamer.com/producto/Mother_MSI_MAG_Z890_TOMAHAWK_WIFI_20103?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|Z890||MPG|Z890|CARBON,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI MPG Z890 CARBON WIFI,MSI,694250.0,True,https://compragamer.com/producto/Mother_MSI_MPG_Z890_CARBON_WIFI_20095?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|Z890||Z890,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI PRO Z890-S WIFI WHITE,MSI,369100.0,True,https://compragamer.com/producto/Mother_MSI_PRO_Z890_S_WIFI_WHITE_19272?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|Z890||Z890,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI Z890 GAMING PLUS WIFI,MSI,379300.0,True,https://compragamer.com/producto/Mother_MSI_Z890_GAMING_PLUS_WIFI_19274?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|Z890||Z890,-,-,-,-,-,-,-,-,-,compragamer_mothers_intel,49.0,Mother MSI PRO Z890-P WIFI,MSI,366450.0,True,https://compragamer.com/producto/Mother_MSI_PRO_Z890_P_WIFI_20100?cate=49,-,-
solo_distribuidor,mothers,mothers|ASROCK|A620M|AM5|AM5|A620M|HDV,-,MOTHER ASROCK,118193,A620M-HDV/M.2,MOTHER ASROCK (AM5) A620M-HDV/M.2,ASROCK,ASROCK,140853.36,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASROCK|A620M|AM5|AM5|A620M|R2|AX|BT,-,MOTHER ASROCK,119193,A620M-C R2.0 BULK,MOTHER ASROCK (AM5) A620M-C R2 WIFI-AX+BT (BULK),ASROCK,ASROCK,151644.26,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASROCK|H510||LGA1200|H510|BTC|MINERIA|EX6,-,MOTHER ASROCK,115272,H510 PROBTC+,MOTHER ASROCK (LGA1200) H510 PRO BTC+ MINERIA PCI-Ex6,ASROCK,ASROCK,225462.05,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B550M|AM4|AM4|TUF|B550M|WI|FI,-,MOTHER ASUS,118065,TUF GAMING B550M-PLUS (WI-FI) II,MOTHER ASUS (AM4) TUF GAMING B550M-PLUS WI-FI II,ASUS,ASUS,229706.3,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B850|AM5|AM5|ROG|STRIX|B850,-,MOTHER ASUS,119905,ROG STRIX B850-A GAMING WIFI,MOTHER ASUS (AM5) ROG STRIX B850-A GAMING WIFI,ASUS,ASUS,428483.81,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|B860|1851|LGA|1851|TUF|B860,-,MOTHER ASUS,120211,TUF GAMING B860-PLUS WIFI,MOTHER ASUS (LGA 1851) TUF GAMING B860-PLUS WIFI,ASUS,ASUS,330207.37,6.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|H610M||LGA1700|PRIME|H610M|D4|R2,-,MOTHER ASUS,121657,PRIME H610M-F D4 R2.0,MOTHER ASUS (LGA1700) PRIME H610M-F D4 R2.0,ASUS,ASUS,93734.28,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|ASUS|Z890|1851|1851|Z890|AYW,-,MOTHER ASUS,122528,Z890 AYW GAMING WIFI W,MOTHER ASUS (1851) Z890 AYW GAMING WIFI,ASUS,ASUS,344027.22,2.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A520M|AM4|AM4|A520M|V2,-,MOTHER GIGABYTE,118172,A520M K V2,MOTHER GIGABYTE (AM4) A520M K V2,GIGABYTE                                          ,GIGABYTE,71389.72,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A620I|AM5|AM5|A620I|AX,-,MOTHER GIGABYTE,120270,A620I AX,MOTHER GIGABYTE (AM5) A620I AX,GIGABYTE                                          ,GIGABYTE,234097.61,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A620M|AM5|AM5|A620M,-,MOTHER GIGABYTE,119026,A620M H,MOTHER GIGABYTE (AM5) A620M H,GIGABYTE                                          ,GIGABYTE,105520.82,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|A620M|AM5|AM5|A620M|DS3H,-,MOTHER GIGABYTE,120816,A620M DS3H,MOTHER GIGABYTE (AM5) A620M DS3H,GIGABYTE                                          ,GIGABYTE,150621.7,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650I|AM5|AM5|B650I|AX,-,MOTHER GIGABYTE,120327,B650I AX,MOTHER GIGABYTE (AM5) B650I AX,GIGABYTE                                          ,GIGABYTE,270274.93,3.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B650M|AM5|AM5|B650M|D3HP|AX,-,MOTHER GIGABYTE,119241,B650M D3HP AX,MOTHER GIGABYTE (AM5) B650M D3HP AX,GIGABYTE                                          ,GIGABYTE,191827.12,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,mothers,mothers|GIGABYTE|B760M||LGA1700|B760M,-,MOTHER GIGABYTE,120276,B760M G P WIFI DDR4,MOTHER GIGABYTE (LGA1700) B760M G P WIFI DDR4,GIGABYTE                                          ,GIGABYTE,174211.79,10.0,-,-,-,-,-,-,-,-,-
