estado,grupo,producto_normalizado,nb_categoria,nb_codigo,nb_id_fabricante,nb_nombre,nb_marca,nb_precio_ars,nb_stock,mexx_match_score,mexx_articulo,mexx_nombre,mexx_marca,mexx_precio_ars,mexx_disponibilidad,mexx_diferencia_ars,mexx_diferencia_pct,mexx_url,cg_match_score,cg_articulo,cg_nombre,cg_marca,cg_precio_ars,cg_disponibilidad,cg_diferencia_ars,cg_diferencia_pct,cg_url,mejor_diferencia_ars,mejor_fuente
solo_mexx,monitores,monitores|SAMSUNG|34|100HZ|34|CURVO|ULTRAWIDE|WQHD|HD|100HZ,-,-,-,-,-,-,-,-,59049,"Monitor Gamer 34"" Samsung Curvo Ultrawide Wqhd Hd 100Hz 5Ms C650",Samsung,859229.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/51344-monitor-gamer-34-samsung-curvo-ultrawide-wqhd-hd-100hz-5ms-c650.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|XMICRO|34|165HZ|34|MICRO|CURVO|ULTRAWIDE|R1000|165HZ,-,-,-,-,-,-,-,-,59111,"Monitor Gamer 34"" X-Micro Curvo UltraWide R1000 165Hz 1Ms X34C-S01AWQ",X-Micro,433219.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/50505-monitor-gamer-34-x-micro-curvo-ultrawide-r1000-165hz-1ms-x34c-s01awq.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|XMICRO|34|180HZ|34|MICRO|CURVO|ULTRAWIDE|UWQHD|180HZ,-,-,-,-,-,-,-,-,59112,"Monitor Gamer 34"" X-Micro Curvo Ultrawide Uwqhd 180Hz 1Ms X34C-A180",X-Micro,450849.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/51110-monitor-gamer-34-x-micro-curvo-ultrawide-uwqhd-180hz-1ms-x34c-a180.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|LG|34|75HZ|34|FULL|HD|ULTRAWIDE|75HZ|5MS,-,-,-,-,-,-,-,-,59151,"Monitor Gamer 34"" LG Full Hd Ultrawide 75Hz 5Ms 34WP500-B",LG,545739.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/43218-monitor-gamer-34-lg-full-hd-ultrawide-75hz-5ms-34wp500-b.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|SAMSUNG|40|180HZ|40|ODYSSEY|G7|CURVO|UHD|180HZ,-,-,-,-,-,-,-,-,59157,"Monitor Gamer 40"" Samsung Odyssey G7 Curvo Uhd 180Hz 1Ms LS40FG750ELX",Samsung,1608889.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/51346-monitor-gamer-40-samsung-odyssey-g7-curvo-uhd-180hz-1ms-ls40fg750elx.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|LG|34|160HZ|34|QHD|ULTRAWIDE|CURVO|160HZ|1MS,-,-,-,-,-,-,-,-,59158,"Monitor Gamer 34"" LG QHD Ultrawide Curvo 160Hz 1Ms 34GP63A",LG,909209.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/47262-monitor-gamer-34-lg-qhd-ultrawide-curvo-160hz-1ms-34gp63a.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|LG|45|200HZ|45|ULTRAGEAR|CURVO|QHD|200HZ|1MS,-,-,-,-,-,-,-,-,59161,"Monitor Gamer 45"" LG UltraGear Curvo Qhd 200Hz 1Ms 45GR75DC",LG,2243669.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/47948-monitor-gamer-45-lg-ultragear-curvo-qhd-200hz-1ms-45gr75dc.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|LG|45|240HZ|45|ULTRAGEAR|CURVO|OLED|WQHD|240HZ,-,-,-,-,-,-,-,-,59162,"Monitor Gamer 45"" LG Ultragear Curvo Oled Wqhd 240Hz 0.03Ms 45GS95QE",LG,3324999.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/47949-monitor-gamer-45-lg-ultragear-curvo-oled-wqhd-240hz-0.03ms-45gs95qe.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|SAMSUNG|49|144HZ|49|ODYSSEY|G9|CURVO|DQHD|144HZ,-,-,-,-,-,-,-,-,59177,"Monitor Gamer 49"" Samsung Odyssey G9 Curvo Dqhd 144Hz LS49FG910ELXZB",Samsung,1963089.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/49874-monitor-gamer-49-samsung-odyssey-g9-curvo-dqhd-144hz-ls49fg910elxzb.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|SAMSUNG|55|165HZ|55|CURVO|ODYSSEY|4K|165HZ|1MS,-,-,-,-,-,-,-,-,59181,"Monitor Gamer 55"" Samsung Curvo Odyssey 4K 165Hz 1Ms ARK 2 LS55CG97WNLX",Samsung,2757889.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/50929-monitor-gamer-55-samsung-curvo-odyssey-4k-165hz-1ms-ark-2-ls55cg97wnlx.html,-,-,-,-,-,-,-,-,-,-,-
solo_mexx,monitores,monitores|XMICRO|15|60HZ|PORTATIL|15|MICRO|FULL|HD|IPS,-,-,-,-,-,-,-,-,59320,"Monitor Portátil 15.6"" X-Micro Full Hd IPS 60Hz X16F-PTB156E",X-Micro,115199.0,EN STOCK,-,-,https://www.mexx.com.ar/productos-rubro/monitores/49120-monitor-port&aacute;til-15.6-x-micro-full-hd-ips-60hz-x16f-ptb156e.html,-,-,-,-,-,-,-,-,-,-,-
solo_compragamer,mothers,mothers|ASROCK|B450M|AM4|B450M|HDV|AM4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8273.0,Mother Asrock B450M-HDV 4.0 AM4 HDMI M.2,Asrock,80000.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B450M_HDV_4_0_AM4_HDMI_M_2_8273?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B550M|AM4|B550M|HDV|AM4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10535.0,Mother Asrock B550M-HDV DDR4 AM4,Asrock,107500.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B550M_HDV_DDR4_AM4_10535?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|A520M|AM4|PRIME|A520M|AM4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10578.0,Mother ASUS PRIME A520M-K DDR4 AM4,Asus,84800.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_PRIME_A520M_K_DDR4_AM4_10578?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|A520M|AM4|A520M|AM4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10900.0,Mother MSI A520M-A PRO DDR4 AM4,MSI,77700.0,True,-,-,https://compragamer.com/producto/Mother_MSI_A520M_A_PRO_DDR4_AM4_10900?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|A520M|AM4|A520M|HDV|AM4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11626.0,Mother Asrock A520M-HDV AM4,Asrock,76650.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_A520M_HDV_AM4_11626?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B550M|AM4|B550M|PHANTOM|AM4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12178.0,Mother Asrock B550M Phantom Gaming 4 AM4,Asrock,140900.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B550M_Phantom_Gaming_4_AM4_12178?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|Z590||Z590|GUNDAM|EDITION|11TH|GEN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12469.0,Mother ASUS Z590 GUNDAM EDITION WIFI  11th gen s1200,Asus,362750.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_Z590_GUNDAM_EDITION_WIFI_11th_gen_s1200_12469?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|B550||ROG|STRIX|B550|II,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13499.0,Mother ASUS ROG STRIX B550-F GAMING WIFI II,Asus,299150.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_B550_F_GAMING_WIFI_II_13499?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B550||B550|PG|RIPTIDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13570.0,Mother Asrock B550 PG RIPTIDE DDR4,Asrock,199400.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B550_PG_RIPTIDE_DDR4_13570?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X670E|AM5|ROG|CROSSHAIR|X670E|HERO|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14095.0,Mother ASUS ROG CROSSHAIR X670E HERO AM5,Asus,955100.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_CROSSHAIR_X670E_HERO_AM5_14095?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|B650M||TUF|B650M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14568.0,Mother ASUS TUF B650M-PLUS WIFI,Asus,314300.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_TUF_B650M_PLUS_WIFI_14568?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B450M|AM4|B450M|AC|AM4|R2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14720.0,Mother Asrock B450M/AC AM4 R2.0 WIFI,Asrock,127400.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B450M_AC_AM4_R2_0_WIFI_14720?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|B760||ROG|STRIX|B760|LGA1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14803.0,Mother ASUS ROG STRIX B760-A GAMING WIFI LGA1700 DDR5,Asus,397100.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_B760_A_GAMING_WIFI_LGA1700_DDR5_14803?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|B650E||ROG|STRIX|B650E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15011.0,Mother ASUS ROG STRIX B650E-F GAMING WIFI,Asus,432700.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_B650E_F_GAMING_WIFI_15011?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|B650|AM5|PROART|B650|CREATOR|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15021.0,Mother ASUS ProArt B650-CREATOR AM5 DDR5,Asus,432700.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ProArt_B650_CREATOR_AM5_DDR5_15021?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|A620M|AM5|PRIME|A620M|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15423.0,Mother ASUS PRIME A620M-K AM5 DDR5,Asus,123100.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_PRIME_A620M_K_AM5_DDR5_15423?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M|S1700|B760M|PG|RIPTIDE|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15607.0,Mother Asrock B760M PG Riptide WIFI S1700 DDR5,Asrock,239600.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B760M_PG_Riptide_WIFI_S1700_DDR5_15607?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M||B760M|STEEL|LEGEND|LGA1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15610.0,Mother Asrock B760M Steel Legend WIFI LGA1700 DDR5,Asrock,287900.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B760M_Steel_Legend_WIFI_LGA1700_DDR5_15610?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|PG|LIGHTNING|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15670.0,Mother Asrock B650M PG LIGHTNING WIFI AM5 DDR5,Asrock,225400.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B650M_PG_LIGHTNING_WIFI_AM5_DDR5_15670?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|H510M||H510M|HDV|SE|S1200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15721.0,Mother Asrock H510M-HDV/M.2 SE S1200,Asrock,95050.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_H510M_HDV_M_2_SE_S1200_15721?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B760M|S1700|B760M|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15731.0,Mother MSI B760M GAMING PLUS WIFI DDR5 S1700,MSI,245000.0,True,-,-,https://compragamer.com/producto/Mother_MSI_B760M_GAMING_PLUS_WIFI_DDR5_S1700_15731?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|Z790I|S1700|Z790I|LIGHTNING|ITX|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15837.0,Mother Asrock Z790I Lightning WIFI ITX DDR5 S1700,Asrock,295500.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_Z790I_Lightning_WIFI_ITX_DDR5_S1700_15837?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M|S1700|B760M|PG|LIGHTNING|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15894.0,Mother Asrock B760M PG Lightning WIFI S1700 DDR5,Asrock,196000.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B760M_PG_Lightning_WIFI_S1700_DDR5_15894?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B760M|S1700|B760M|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15910.0,Mother MSI B760M-E PRO S1700 DDR5,MSI,149500.0,True,-,-,https://compragamer.com/producto/Mother_MSI_B760M_E_PRO_S1700_DDR5_15910?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B650I|AM5|B650I|LIGHTNING|AM5|ITX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16248.0,Mother Asrock B650I Lightning WIFI AM5 DDR5 ITX,Asrock,352250.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B650I_Lightning_WIFI_AM5_DDR5_ITX_16248?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M|S1700|B760M|ITX|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16249.0,Mother Asrock B760M-ITX WIFI S1700 DDR4,Asrock,231900.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B760M_ITX_WIFI_S1700_DDR4_16249?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|H610M|S1700|H610M|HDV|M2|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16250.0,Mother Asrock H610M-HDV/M2+ DDR5 S1700,Asrock,108450.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_H610M_HDV_M2_DDR5_S1700_16250?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|A520M|AM4|PRIME|A520M|CSM|AM4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16252.0,Mother ASUS PRIME A520M-K/CSM DDR4 AM4,Asus,86900.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_PRIME_A520M_K_CSM_DDR4_AM4_16252?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870|AM5|PRIME|X870|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16441.0,Mother ASUS PRIME X870-P WIFI DDR5 AM5,Asus,424500.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_PRIME_X870_P_WIFI_DDR5_AM5_16441?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870|AM5|TUF|X870|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16442.0,Mother ASUS TUF GAMING X870-PLUS WIFI DDR5 AM5,Asus,525600.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_TUF_GAMING_X870_PLUS_WIFI_DDR5_AM5_16442?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870|AM5|ROG|STRIX|X870|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16443.0,Mother ASUS ROG STRIX X870-A GAMING WIFI DDR5 AM5,Asus,586100.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_X870_A_GAMING_WIFI_DDR5_AM5_16443?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870E|AM5|ROG|STRIX|X870E|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16444.0,Mother ASUS ROG STRIX X870E-E GAMING WIFI DDR5 AM5,Asus,920900.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_X870E_E_GAMING_WIFI_DDR5_AM5_16444?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|X870E|AM5|ROG|CROSSHAIR|X870E|HERO|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16445.0,Mother ASUS ROG CROSSHAIR X870E HERO DDR5 AM5,Asus,1239100.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_CROSSHAIR_X870E_HERO_DDR5_AM5_16445?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|B760M||TUF|B760M|II|12|13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16447.0,Mother ASUS TUF GAMING B760M-PLUS WIFI II 12/13/14th Gen LGA1700 DDR5,Asus,324000.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_TUF_GAMING_B760M_PLUS_WIFI_II_12_13_14th_Gen_LGA1700_DDR5_16447?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760M|S1700|B760M|RS|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16588.0,Mother Asrock B760M PRO RS S1700 DDR5,Asrock,176400.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B760M_PRO_RS_S1700_DDR5_16588?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|B760M||PRIME|B760M|CSM|LGA1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16617.0,Mother ASUS PRIME B760M-A CSM LGA1700 DDR5,Asus,192900.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_PRIME_B760M_A_CSM_LGA1700_DDR5_16617?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16649.0,Mother Asrock B650M-H/M.2+ AM5 DDR5,Asrock,142200.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B650M_H_M_2_AM5_DDR5_16649?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|RS|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16653.0,Mother Asrock B650M PRO RS AM5 DDR5,Asrock,225400.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B650M_PRO_RS_AM5_DDR5_16653?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|RS|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16655.0,Mother Asrock B650M PRO RS WIFI AM5 DDR5,Asrock,246700.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B650M_PRO_RS_WIFI_AM5_DDR5_16655?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|B650M|AM5|B650M|PG|RIPTIDE|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16656.0,Mother Asrock B650M PG RIPTIDE WIFI AM5 DDR5,Asrock,291200.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B650M_PG_RIPTIDE_WIFI_AM5_DDR5_16656?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|RS|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16657.0,Mother Asrock X870 PRO RS WIFI DDR5 AM5,Asrock,375900.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_X870_PRO_RS_WIFI_DDR5_AM5_16657?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|STEEL|LEGEND|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16658.0,Mother Asrock X870 STEEL LEGEND WIFI DDR5 AM5,Asrock,478550.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_X870_STEEL_LEGEND_WIFI_DDR5_AM5_16658?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|RIPTIDE|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16659.0,Mother Asrock X870 RIPTIDE WIFI DDR5 AM5,Asrock,501950.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_X870_RIPTIDE_WIFI_DDR5_AM5_16659?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||TUF|Z890|LGA1851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16706.0,Mother ASUS TUF GAMING Z890-PLUS WIFI LGA1851,Asus,535010.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_TUF_GAMING_Z890_PLUS_WIFI_LGA1851_16706?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|B760||B760|RS|LGA1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16878.0,Mother Asrock B760 PRO RS LGA1700 DDR5,Asrock,220800.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_B760_PRO_RS_LGA1700_DDR5_16878?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|B840M|AM5|PRIME|B840M|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16891.0,Mother ASUS PRIME B840M-A WIFI AM5 DDR5,Asus,232450.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_PRIME_B840M_A_WIFI_AM5_DDR5_16891?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||ROG|STRIX|Z890|LGA1851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16892.0,Mother ASUS ROG STRIX Z890-A GAMING WIFI LGA1851,Asus,693950.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_Z890_A_GAMING_WIFI_LGA1851_16892?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||ROG|STRIX|Z890|LGA1851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16893.0,Mother ASUS ROG STRIX Z890-E GAMING WIFI LGA1851,Asus,853000.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_Z890_E_GAMING_WIFI_LGA1851_16893?cate=49,-,-
solo_compragamer,mothers,mothers|ASUS|B840M|AM5|PRIME|B840M|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16895.0,Mother ASUS PRIME B840M-A AM5 DDR5,Asus,196950.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_PRIME_B840M_A_AM5_DDR5_16895?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|B850M|AM5|TUF|B850M|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16896.0,Mother ASUS TUF GAMING B850M-PLUS WIFI AM5 DDR5,Asus,357990.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_TUF_GAMING_B850M_PLUS_WIFI_AM5_DDR5_16896?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||PRIME|Z890|LGA1851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16899.0,Mother ASUS PRIME Z890-P WIFI LGA1851 DDR5,Asus,406060.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_PRIME_Z890_P_WIFI_LGA1851_DDR5_16899?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|X870E|AM5|X870E|TAICHI|LITE|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16931.0,Mother Asrock X870E TAICHI LITE DDR5 AM5,Asrock,700150.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_X870E_TAICHI_LITE_DDR5_AM5_16931?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|B850|AM5|TUF|B850|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16936.0,Mother ASUS TUF GAMING B850-PLUS WIFI AM5 DDR5,Asus,419850.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_TUF_GAMING_B850_PLUS_WIFI_AM5_DDR5_16936?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|B850|AM5|ROG|STRIX|B850|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16938.0,Mother ASUS ROG STRIX B850-F GAMING WIFI AM5 DDR5,Asus,534600.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_B850_F_GAMING_WIFI_AM5_DDR5_16938?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|B850|AM5|ROG|STRIX|B850|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16939.0,Mother ASUS ROG STRIX B850-E GAMING WIFI AM5 DDR5,Asus,640650.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_STRIX_B850_E_GAMING_WIFI_AM5_DDR5_16939?cate=26,-,-
solo_compragamer,mothers,mothers|ASUS|Z890||ROG|MAXIMUS|Z890|HERO|LGA1851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16940.0,Mother ASUS ROG MAXIMUS Z890 HERO LGA1851,Asus,1213250.0,True,-,-,https://compragamer.com/producto/Mother_ASUS_ROG_MAXIMUS_Z890_HERO_LGA1851_16940?cate=49,-,-
solo_compragamer,mothers,mothers|ASROCK|A620M|AM5|A620M|RS|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17067.0,Mother Asrock A620M PRO RS AM5 DDR5,Asrock,206700.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_A620M_PRO_RS_AM5_DDR5_17067?cate=26,-,-
solo_compragamer,mothers,mothers|ASROCK|X870|AM5|X870|RS|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17069.0,Mother Asrock X870 PRO RS DDR5 AM5,Asrock,352850.0,True,-,-,https://compragamer.com/producto/Mother_Asrock_X870_PRO_RS_DDR5_AM5_17069?cate=26,-,-
solo_compragamer,mothers,mothers|MSI|B760M|S1700|B760M|S1700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17074.0,Mother MSI PRO B760M-P DDR5 S1700,MSI,202850.0,True,-,-,https://compragamer.com/producto/Mother_MSI_PRO_B760M_P_DDR5_S1700_17074?cate=49,-,-
solo_compragamer,mothers,mothers|MSI|B850|AM5|B850|AM5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17075.0,Mother MSI B850 GAMING PLUS WIFI AM5 DDR5,MSI,337400.0,True,-,-,https://compragamer.com/producto/Mother_MSI_B850_GAMING_PLUS_WIFI_AM5_DDR5_17075?cate=26,-,-
