source,category,name,price_ars,url,article,brand,availability,page,scraped_at
mexx,memorias,Memoria Ram DDR4 - 16Gb 3200 Mhz Aimerican Telekinesis Value,250999,https://www.mexx.com.ar/productos-rubro/memorias-ram/49384-memoria-ram-ddr4-16gb-3200-mhz-aimerican-telekinesis-value.html,27556,Aimerican,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3200 Mhz Hiksemi Armor,230999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50178-memoria-ram-ddr4-16gb-3200-mhz-hiksemi-armor.html,27560,Hiksemi,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3200 Mhz Hiksemi Future,260999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50292-memoria-ram-ddr4-16gb-3200-mhz-hiksemi-future.html,27562,Hiksemi,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3200 Mhz Kingston Fury Beast,349999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50556-memoria-ram-ddr4-16gb-3200-mhz-kingston-fury-beast.html,27758,Kingston Fury,EN STOCK,1,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3200 Mhz Kingston Value,380999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50473-memoria-ram-ddr4-16gb-3200-mhz-kingston-value.html,27759,Kingston,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3200 Mhz Corsair Vengeance Rs Rgb Negro,260069,https://www.mexx.com.ar/productos-rubro/memorias-ram/40891-memoria-ram-ddr4-16gb-3200-mhz-corsair-vengeance-rs-rgb-negro.html,27765,Corsair,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3200 Mhz Xpg D35 Negro,290999,https://www.mexx.com.ar/productos-rubro/memorias-ram/48033-memoria-ram-ddr4-16gb-3200-mhz-xpg-d35-negro.html,27774,Xpg,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3200 Mhz Patriot Value,229999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50902-memoria-ram-ddr4-16gb-3200-mhz-patriot-value.html,27777,Patriot,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3600 Mhz Kingston Fury Beast,380999,https://www.mexx.com.ar/productos-rubro/memorias-ram/42711-memoria-ram-ddr4-16gb-3600-mhz-kingston-fury-beast.html,27789,Kingston Fury,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 16Gb 3600 Mhz Kingston Fury Renegade,320999,https://www.mexx.com.ar/productos-rubro/memorias-ram/49389-memoria-ram-ddr4-16gb-3600-mhz-kingston-fury-renegade.html,27792,Kingston Fury,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 32Gb 3200 Mhz Hiksemi,526289,https://www.mexx.com.ar/productos-rubro/memorias-ram/50889-memoria-ram-ddr4-32gb-3200-mhz-hiksemi.html,28496,Hiksemi,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 32Gb 3200 Mhz Lexar,485999,https://www.mexx.com.ar/productos-rubro/memorias-ram/48890-memoria-ram-ddr4-32gb-3200-mhz-lexar.html,28504,Lexar,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR4 - 32Gb 3600 Mhz Kingston Fury Beast,588839,https://www.mexx.com.ar/productos-rubro/memorias-ram/48491-memoria-ram-ddr4-32gb-3600-mhz-kingston-fury-beast.html,28509,Kingston Fury,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR5 - 8Gb 5600 Mhz Adata,204999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50738-memoria-ram-ddr5-8gb-5600-mhz-adata.html,28523,Adata,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR5 - 8Gb 5600 Mhz Kingston Value,240999,https://www.mexx.com.ar/productos-rubro/memorias-ram/48643-memoria-ram-ddr5-8gb-5600-mhz-kingston-value.html,28532,Kingston,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR5 - 8Gb 6000 Mhz Kingston Fury Beast,299999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50172-memoria-ram-ddr5-8gb-6000-mhz-kingston-fury-beast.html,28534,Kingston Fury,EN STOCK,2,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR5 - 16Gb 5600 Mhz Hiksemi,499999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50550-memoria-ram-ddr5-16gb-5600-mhz-hiksemi.html,28545,Hiksemi,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR5 - 16Gb 5600 Mhz Kingston Fury Beast Rgb,599999,https://www.mexx.com.ar/productos-rubro/memorias-ram/48227-memoria-ram-ddr5-16gb-5600-mhz-kingston-fury-beast-rgb.html,28550,Kingston Fury,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR5 - 16Gb 6000 Mhz Xpg Lancer Blade Rgb,609999,https://www.mexx.com.ar/productos-rubro/memorias-ram/48722-memoria-ram-ddr5-16gb-6000-mhz-xpg-lancer-blade-rgb.html,28563,Xpg,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram DDR5 - 16Gb 6000 Mhz Corsair Vengeance Rgb,659329,https://www.mexx.com.ar/productos-rubro/memorias-ram/50382-memoria-ram-ddr5-16gb-6000-mhz-corsair-vengeance-rgb.html,28569,Corsair,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram SODIMM DDR4 - 8Gb 3200 Mhz Lexar Value,120999,https://www.mexx.com.ar/productos-rubro/memorias-ram/43525-memoria-ram-sodimm-ddr4-8gb-3200-mhz-lexar-value.html,29123,Lexar,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram SODIMM DDR4 8Gb 3200 Mhz Patriot,149999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50966-memoria-ram-sodimm-ddr4-8gb-3200-mhz-patriot.html,29136,Patriot,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram SODIMM DDR4 - 32Gb 3200 Mhz Adata,550999,https://www.mexx.com.ar/productos-rubro/memorias-ram/47548-memoria-ram-sodimm-ddr4-32gb-3200-mhz-adata.html,29226,Adata,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram SODIMM DDR5 - 8Gb 5600 Mhz Kingston,280999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50640-memoria-ram-sodimm-ddr5-8gb-5600-mhz-kingston.html,29231,Kingston,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram SODIMM DDR5 - 8Gb 5600 Mhz Hiksemi,210999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50641-memoria-ram-sodimm-ddr5-8gb-5600-mhz-hiksemi.html,29235,Hiksemi,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram SODIMM DDR5 - 16Gb 5600 Mhz Lexar,720999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50733-memoria-ram-sodimm-ddr5-16gb-5600-mhz-lexar.html,29236,Lexar,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram SODIMM DDR5 - 16Gb 5600 Mhz Hiksemi,379999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50652-memoria-ram-sodimm-ddr5-16gb-5600-mhz-hiksemi.html,29252,Hiksemi,EN STOCK,3,2026-05-23T23:08:43
mexx,memorias,Memoria Ram SODIMM DDR5 - 16Gb 5600 Mhz Patriot,399999,https://www.mexx.com.ar/productos-rubro/memorias-ram/50967-memoria-ram-sodimm-ddr5-16gb-5600-mhz-patriot.html,29253,Patriot,EN STOCK,3,2026-05-23T23:08:43
mexx,almacenamiento,Disco Rigido 1Tb Seagate Skyhawk,154999,https://www.mexx.com.ar/productos-rubro/almacenamiento/35264-disco-rigido-1tb-seagate-skyhawk.html,29500,Seagate,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Rigido 4Tb Seagate Skyhawk,217999,https://www.mexx.com.ar/productos-rubro/almacenamiento/35268-disco-rigido-4tb-seagate-skyhawk.html,29900,Seagate,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Rigido 10Tb Seagate Skyhawk,560999,https://www.mexx.com.ar/productos-rubro/almacenamiento/47271-disco-rigido-10tb-seagate-skyhawk.html,30251,Seagate,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Rigido 2Tb Western Digital WD Purple,155999,https://www.mexx.com.ar/productos-rubro/almacenamiento/29734-disco-rigido-2tb-western-digital-wd-purple.html,30850,Western Digital,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Rigido 4Tb Western Digital WD Purple,228399,https://www.mexx.com.ar/productos-rubro/almacenamiento/30015-disco-rigido-4tb-western-digital-wd-purple.html,31250,Western Digital,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Rigido 6Tb Western Digital Wd Purple,330399,https://www.mexx.com.ar/productos-rubro/almacenamiento/46738-disco-rigido-6tb-western-digital-wd-purple.html,31351,Western Digital,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Rigido 8Tb Western Digital Wd Purple,481169,https://www.mexx.com.ar/productos-rubro/almacenamiento/49865-disco-rigido-8tb-western-digital-wd-purple.html,31552,Western Digital,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Externo 4Tb Toshiba Canvio Ready,212439,https://www.mexx.com.ar/productos-rubro/almacenamiento/51126-disco-externo-4tb-toshiba-canvio-ready.html,32350,Toshiba,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Externo 4Tb Seagate Expansion STGX,234489,https://www.mexx.com.ar/productos-rubro/almacenamiento/47369-disco-externo-4tb-seagate-expansion-stgx.html,32353,Seagate,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Externo Ssd Patriot PDP31 500Gb M.2 2230,190999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50137-disco-externo-ssd-patriot-pdp31-500gb-m.2-2230.html,32430,Patriot,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Disco Externo Ssd Patriot PDP31 2Tb M.2 2230,470999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50139-disco-externo-ssd-patriot-pdp31-2tb-m.2-2230.html,32432,Patriot,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Storage Hub Patriot Mobile MD330 128Gb,77999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50156-storage-hub-patriot-mobile-md330-128gb.html,32500,Patriot,EN STOCK,1,2026-05-23T23:08:46
mexx,almacenamiento,Storage Hub Patriot Mobile MD330 256Gb,105999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50157-storage-hub-patriot-mobile-md330-256gb.html,32501,Patriot,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 120Gb Hiksemi Wave,45949,https://www.mexx.com.ar/productos-rubro/almacenamiento/50921-disco-solido-ssd-120gb-hiksemi-wave.html,32789,Hiksemi,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 128Gb Aimerican Immortality,43999,https://www.mexx.com.ar/productos-rubro/almacenamiento/51263-disco-solido-ssd-128gb-aimerican-immortality.html,32790,Aimerican,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 256Gb Adata SU650,87799,https://www.mexx.com.ar/productos-rubro/almacenamiento/50779-disco-solido-ssd-256gb-adata-su650.html,32959,Adata,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 240Gb Kingston A400,120999,https://www.mexx.com.ar/productos-rubro/almacenamiento/34641-disco-solido-ssd-240gb-kingston-a400.html,33000,Kingston,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 256Gb Aimerican Immortality,71299,https://www.mexx.com.ar/productos-rubro/almacenamiento/49377-disco-solido-ssd-256gb-aimerican-immortality.html,33175,Aimerican,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 480Gb Adata SU630,150999,https://www.mexx.com.ar/productos-rubro/almacenamiento/47413-disco-solido-ssd-480gb-adata-su630.html,33263,Adata,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 480Gb Hiksemi Wave,125999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50372-disco-solido-ssd-480gb-hiksemi-wave.html,33399,Hiksemi,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 960Gb Kingston A400,215439,https://www.mexx.com.ar/productos-rubro/almacenamiento/35029-disco-solido-ssd-960gb-kingston-a400.html,33650,Kingston,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 960Gb Hiksemi Wave,206109,https://www.mexx.com.ar/productos-rubro/almacenamiento/50452-disco-solido-ssd-960gb-hiksemi-wave.html,33652,Hiksemi,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 1TB Adata SU650,275999,https://www.mexx.com.ar/productos-rubro/almacenamiento/49833-disco-solido-ssd-1tb-adata-su650.html,33756,Adata,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 1Tb Hiksemi Wave,203449,https://www.mexx.com.ar/productos-rubro/almacenamiento/50918-disco-solido-ssd-1tb-hiksemi-wave.html,33797,Hiksemi,EN STOCK,2,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 1Tb Crucial BX500,211899,https://www.mexx.com.ar/productos-rubro/almacenamiento/47023-disco-solido-ssd-1tb-crucial-bx500.html,33845,Crucial,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 1Tb Western Digital WD Green,221649,https://www.mexx.com.ar/productos-rubro/almacenamiento/36061-disco-solido-ssd-1tb-western-digital-wd-green.html,33850,Western Digital,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 2Tb Hiksemi Wave,230099,https://www.mexx.com.ar/productos-rubro/almacenamiento/50991-disco-solido-ssd-2tb-hiksemi-wave.html,33858,Hiksemi,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 2Tb Western Digital WD Green,296149,https://www.mexx.com.ar/productos-rubro/almacenamiento/47915-disco-solido-ssd-2tb-western-digital-wd-green.html,33859,Western Digital,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 2Tb Crucial BX500,375509,https://www.mexx.com.ar/productos-rubro/almacenamiento/50034-disco-solido-ssd-2tb-crucial-bx500.html,33864,Crucial,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd 2Tb Sandisk Ssd Plus,322759,https://www.mexx.com.ar/productos-rubro/almacenamiento/50892-disco-solido-ssd-2tb-sandisk-ssd-plus.html,33865,Sandisk,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 SATA 128Gb Netac 535N,43039,https://www.mexx.com.ar/productos-rubro/almacenamiento/51266-disco-solido-ssd-m2-sata-128gb-netac-535n.html,33930,Netac,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 256Gb Patriot P300,99999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50898-disco-solido-ssd-m2-pci-e-256gb-patriot-p300.html,33967,Patriot,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 480Gb Crucial E100,124089,https://www.mexx.com.ar/productos-rubro/almacenamiento/50449-disco-solido-ssd-m2-pci-e-480gb-crucial-e100.html,33983,Crucial,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 500Gb Xpg SPECTRIX S65G Rgb,165999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50890-disco-solido-ssd-m2-pci-e-500gb-xpg-spectrix-s65g-rgb.html,33984,Xpg,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 500Gb Sandisk Extreme,195999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50450-disco-solido-ssd-m2-pci-e-500gb-sandisk-extreme.html,33985,Sandisk,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 512Gb Patriot P300,140999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50899-disco-solido-ssd-m2-pci-e-512gb-patriot-p300.html,33987,Patriot,EN STOCK,3,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 512Gb Adata Legend 710,199999,https://www.mexx.com.ar/productos-rubro/almacenamiento/47416-disco-solido-ssd-m2-pci-e-512gb-adata-legend-710.html,34258,Adata,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E Nvme 500Gb Kingston Nv3,167549,https://www.mexx.com.ar/productos-rubro/almacenamiento/48363-disco-solido-ssd-m2-pci-e-nvme-500gb-kingston-nv3.html,34262,Kingston,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 1Tb Patriot P300,279999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50900-disco-solido-ssd-m2-pci-e-1tb-patriot-p300.html,34459,Patriot,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 1Tb Western Digital WD SN350 Green,350999,https://www.mexx.com.ar/productos-rubro/almacenamiento/47951-disco-solido-ssd-m2-pci-e-1tb-western-digital-wd-sn350-green.html,34462,Western Digital,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E Nvme 1TB Kingston Nv3,260679,https://www.mexx.com.ar/productos-rubro/almacenamiento/48362-disco-solido-ssd-m2-pci-e-nvme-1tb-kingston-nv3.html,34463,Kingston,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 1Tb Adata Legend 710,264999,https://www.mexx.com.ar/productos-rubro/almacenamiento/47417-disco-solido-ssd-m2-pci-e-1tb-adata-legend-710.html,34476,Adata,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E Nvme 1Tb Western Digital Wd SN850 Black,1999999,https://www.mexx.com.ar/productos-rubro/almacenamiento/49075-disco-solido-ssd-m2-pci-e-nvme-1tb-western-digital-wd-sn850-black.html,34569,Western Digital,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Disco Solido Ssd M2 Pci-E 2Tb Sandisk Plus,799999,https://www.mexx.com.ar/productos-rubro/almacenamiento/49439-disco-solido-ssd-m2-pci-e-2tb-sandisk-plus.html,34593,Sandisk,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Cube 128GB Usb 3.2 Gen1 A,135999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50163-pen-drive-patriot-iluxe-cube-128gb-usb-3.2-gen1-a.html,66100,Patriot,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Cube 128Gb Usb 3.2 Gen1 C,149999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50165-pen-drive-patriot-iluxe-cube-128gb-usb-3.2-gen1-c.html,66101,Patriot,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Cube 256Gb Usb 3.2 Gen1 A,180999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50166-pen-drive-patriot-iluxe-cube-256gb-usb-3.2-gen1-a.html,66102,Patriot,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Cube 256Gb Usb 3.2 Gen1 C,180999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50167-pen-drive-patriot-iluxe-cube-256gb-usb-3.2-gen1-c.html,66103,Patriot,EN STOCK,4,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Cube 512Gb Usb 3.2 Gen1 A,215999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50168-pen-drive-patriot-iluxe-cube-512gb-usb-3.2-gen1-a.html,66104,Patriot,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Cube 512Gb Usb 3.2 Gen1 C,220999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50169-pen-drive-patriot-iluxe-cube-512gb-usb-3.2-gen1-c.html,66105,Patriot,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Cube 1Tb Usb 3.2 Gen1 A,425999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50170-pen-drive-patriot-iluxe-cube-1tb-usb-3.2-gen1-a.html,66106,Patriot,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Cube 1Tb Usb 3.2 Gen1 C,420999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50171-pen-drive-patriot-iluxe-cube-1tb-usb-3.2-gen1-c.html,66107,Patriot,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Stick 128Gb USB 3.2 Gen1 Type C + Lightning,98999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50173-pen-drive-patriot-iluxe-stick-128gb-usb-3.2-gen1-type-c-+-lightning.html,66110,Patriot,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Stick 256Gb Usb 3.2 Gen1 Type C + Lightning,130999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50174-pen-drive-patriot-iluxe-stick-256gb-usb-3.2-gen1-type-c-+-lightning.html,66112,Patriot,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Stick 512Gb Usb 3.2 Gen1 Type C + Lightning,195999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50175-pen-drive-patriot-iluxe-stick-512gb-usb-3.2-gen1-type-c-+-lightning.html,66114,Patriot,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive Patriot iLuxe Stick 1Tb Usb 3.2 Gen1 Type C + Lightning,290999,https://www.mexx.com.ar/productos-rubro/almacenamiento/50176-pen-drive-patriot-iluxe-stick-1tb-usb-3.2-gen1-type-c-+-lightning.html,66116,Patriot,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive 64 Gb Kingston - DTX Exodia Negro,14999,https://www.mexx.com.ar/productos-rubro/almacenamiento/42049-pen-drive-64-gb-kingston-dtx-exodia-negro.html,66156,Kingston,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive 128 Gb Kingston Exodia DTX Negro,25999,https://www.mexx.com.ar/productos-rubro/almacenamiento/47243-pen-drive-128-gb-kingston-exodia-dtx-negro.html,66298,Kingston,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Pen Drive 256 Gb Kingston DTX Exodia,56839,https://www.mexx.com.ar/productos-rubro/almacenamiento/45646-pen-drive-256-gb-kingston-dtx-exodia.html,66302,Kingston,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Memoria MicroSd 64 Gb Canvas Go Plus Gen4 Kingston 4k,64999,https://www.mexx.com.ar/productos-rubro/almacenamiento/51119-memoria-microsd-64-gb-canvas-go-plus-gen4-kingston-4k.html,66331,Kingston,EN STOCK,5,2026-05-23T23:08:46
mexx,almacenamiento,Memoria SD 64 Gb Canvas Go Plus Gen4 Kingston 4k,35999,https://www.mexx.com.ar/productos-rubro/almacenamiento/49897-memoria-sd-64-gb-canvas-go-plus-gen4-kingston-4k.html,66332,Kingston,EN STOCK,6,2026-05-23T23:08:46
mexx,almacenamiento,Memoria SD 128 Gb Canvas Go Plus Gen4 Kingston 4k,43999,https://www.mexx.com.ar/productos-rubro/almacenamiento/49898-memoria-sd-128-gb-canvas-go-plus-gen4-kingston-4k.html,66333,Kingston,EN STOCK,6,2026-05-23T23:08:46
mexx,placas_video,Placa De Video GeForce GT 1030 4Gb Msi Oc Low Profile,188489,https://www.mexx.com.ar/productos-rubro/placas-de-video/47943-placa-de-video-geforce-gt-1030-4gb-msi-oc-low-profile.html,35802,Msi,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video GeForce RTX 3050 6Gb Zotac Twin Edge Oc,361219,https://www.mexx.com.ar/productos-rubro/placas-de-video/51068-placa-de-video-geforce-rtx-3050-6gb-zotac-twin-edge-oc.html,39530,Zotac,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video GeForce RTX 3050 6Gb Msi LP Oc,383599,https://www.mexx.com.ar/productos-rubro/placas-de-video/50388-placa-de-video-geforce-rtx-3050-6gb-msi-lp-oc.html,39531,Msi,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video GeForce RTX 3050 6Gb Asus Dual Oc,385999,https://www.mexx.com.ar/productos-rubro/placas-de-video/47902-placa-de-video-geforce-rtx-3050-6gb-asus-dual-oc.html,39537,Asus,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video GeForce RTX 3050 6Gb Inno3D Twin X2,354999,https://www.mexx.com.ar/productos-rubro/placas-de-video/51220-placa-de-video-geforce-rtx-3050-6gb-inno3d-twin-x2.html,39546,Inno3D,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video Geforce RTX 5060 8Gb Inno3D Twin X2,649239,https://www.mexx.com.ar/productos-rubro/placas-de-video/51221-placa-de-video-geforce-rtx-5060-8gb-inno3d-twin-x2.html,39610,Inno3D,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video GeForce RTX 5050 8G Msi Gaming Oc,560549,https://www.mexx.com.ar/productos-rubro/placas-de-video/50654-placa-de-video-geforce-rtx-5050-8g-msi-gaming-oc.html,39618,Msi,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video GeForce RTX 5050 8Gb Zotac Twin Edge Oc,545999,https://www.mexx.com.ar/productos-rubro/placas-de-video/50689-placa-de-video-geforce-rtx-5050-8gb-zotac-twin-edge-oc.html,39624,Zotac,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video Geforce RTX 5050 8Gb Msi Ventus 2X Oc,670999,https://www.mexx.com.ar/productos-rubro/placas-de-video/50212-placa-de-video-geforce-rtx-5050-8gb-msi-ventus-2x-oc.html,39640,Msi,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video GeForce RTX 5060 8Gb Asus Dual Oc Evo,666979,https://www.mexx.com.ar/productos-rubro/placas-de-video/51108-placa-de-video-geforce-rtx-5060-8gb-asus-dual-oc-evo.html,39644,Asus,EN STOCK,1,2026-05-23T23:09:14
mexx,placas_video,Placa De Video GeForce RTX 5060 8Gb Msi Cyclone Oc,707119,https://www.mexx.com.ar/productos-rubro/placas-de-video/50507-placa-de-video-geforce-rtx-5060-8gb-msi-cyclone-oc.html,39648,Msi,EN STOCK,1,2026-05-23T23:09:14
